model_name,sample_size,epoch,train_loss,val_loss
opt-125m,4,25,0.6284,0.886862576007843
opt-125m,4,26,0.6115,0.8878372311592102
opt-125m,4,27,0.6217,0.888736367225647
opt-125m,4,28,0.6236,0.8895813822746277
opt-125m,4,29,0.5819,0.8902894854545593
opt-125m,4,30,0.6073,0.8909589052200317
opt-125m,4,31,0.5848,0.8915582895278931
opt-125m,4,32,0.5575,0.892093300819397
opt-125m,4,33,0.563,0.8925296664237976
opt-125m,4,34,0.6271,0.892905592918396
opt-125m,4,35,0.5075,0.8932483792304993
opt-125m,4,36,0.5737,0.8935270309448242
opt-125m,4,37,0.5656,0.8937324285507202
opt-125m,4,38,0.5653,0.8938862681388855
opt-125m,4,39,0.6322,0.8939841389656067
opt-125m,4,40,0.641,0.8940377235412598
opt-125m,4,1,0.4867,0.8382819294929504
opt-125m,4,2,0.5259,0.8392434120178223
opt-125m,4,3,0.5111,0.8413189053535461
opt-125m,4,4,0.5408,0.8446102142333984
opt-125m,4,5,0.5882,0.8487512469291687
opt-125m,4,6,0.5879,0.852892279624939
opt-125m,4,7,0.4992,0.8569591641426086
opt-125m,4,8,0.5905,0.8607743382453918
opt-125m,4,9,0.5656,0.8647061586380005
opt-125m,4,10,0.6299,0.8682196736335754
opt-125m,4,11,0.5743,0.8717679977416992
opt-125m,4,12,0.4777,0.8754218816757202
opt-125m,4,13,0.5979,0.8787018060684204
opt-125m,4,14,0.5064,0.8818743824958801
opt-125m,4,15,0.5519,0.8849199414253235
opt-125m,4,16,0.4636,0.887945294380188
opt-125m,4,17,0.5134,0.8908435106277466
opt-125m,4,18,0.5808,0.8936978578567505
opt-125m,4,19,0.4594,0.8965497016906738
opt-125m,4,20,0.495,0.8991448283195496
opt-125m,4,21,0.5211,0.9016605615615845
opt-125m,4,22,0.4654,0.9040117263793945
opt-125m,4,23,0.5005,0.9062539339065552
opt-125m,4,24,0.4975,0.9083221554756165
opt-125m,4,25,0.4827,0.9101699590682983
opt-125m,4,26,0.4611,0.911896824836731
opt-125m,4,27,0.4946,0.9135778546333313
opt-125m,4,28,0.4595,0.9151839017868042
opt-125m,4,29,0.4713,0.916488528251648
opt-125m,4,30,0.4761,0.9176535606384277
opt-125m,4,31,0.4913,0.9186466336250305
opt-125m,4,32,0.4803,0.9195523262023926
opt-125m,4,33,0.4368,0.9203813672065735
opt-125m,4,34,0.4046,0.9211217761039734
opt-125m,4,35,0.6405,0.9217382669448853
opt-125m,4,36,0.4911,0.9222674369812012
opt-125m,4,37,0.475,0.9226996302604675
opt-125m,4,38,0.5072,0.9230243563652039
opt-125m,4,39,0.4532,0.9232460260391235
opt-125m,4,40,0.4244,0.9233585596084595
opt-125m,4,1,0.9977,0.8382819294929504
opt-125m,4,2,0.9464,0.8372626304626465
opt-125m,4,3,0.9998,0.8352320790290833
opt-125m,4,4,0.9096,0.8323277235031128
opt-125m,4,5,0.9588,0.8287407159805298
opt-125m,4,6,0.9022,0.825151801109314
opt-125m,4,7,1.0364,0.8215454816818237
opt-125m,4,8,0.883,0.8180838823318481
opt-125m,4,9,0.9516,0.8148362040519714
opt-125m,4,10,0.8861,0.8116388320922852
opt-125m,4,11,0.9291,0.808539867401123
opt-125m,4,12,0.9731,0.8056228756904602
opt-125m,4,13,0.9124,0.8027690052986145
opt-125m,4,14,0.8362,0.8001136779785156
opt-125m,4,15,0.8302,0.7975220084190369
opt-125m,4,16,0.8606,0.7950899600982666
opt-125m,4,17,0.823,0.7927761673927307
opt-125m,4,18,0.9534,0.7906100153923035
opt-125m,4,19,0.9576,0.7886263132095337
opt-125m,4,20,0.8081,0.7867584824562073
opt-125m,4,21,0.9004,0.7849870920181274
opt-125m,4,22,0.816,0.7832930088043213
opt-125m,4,23,0.9191,0.781730592250824
opt-125m,4,24,0.6954,0.7802640199661255
opt-125m,4,25,0.9755,0.7788690328598022
opt-125m,4,26,0.7584,0.7775596976280212
opt-125m,4,27,0.8826,0.7763506174087524
opt-125m,4,28,0.7972,0.775191068649292
opt-125m,4,29,0.7346,0.774083137512207
opt-125m,4,30,0.7901,0.7730878591537476
opt-125m,4,31,0.7801,0.7721691131591797
opt-125m,4,32,0.7735,0.7713502049446106
opt-125m,4,33,0.8423,0.7706456184387207
opt-125m,4,34,0.8235,0.7700267434120178
opt-125m,4,35,0.7817,0.7695118188858032
opt-125m,4,36,0.7371,0.7690821886062622
opt-125m,4,37,0.7968,0.7687456011772156
opt-125m,4,38,0.8658,0.7684970498085022
opt-125m,4,39,0.8037,0.7683374285697937
opt-125m,4,40,0.7646,0.7682541608810425
opt-125m,4,1,0.6538,0.8382819294929504
opt-125m,4,2,0.7028,0.8374837636947632
opt-125m,4,3,0.7838,0.8360451459884644
opt-125m,4,4,0.656,0.8341123461723328
opt-125m,4,5,0.7074,0.8316156268119812
opt-125m,4,6,0.6733,0.8294057846069336
opt-125m,4,7,0.656,0.8274255990982056
opt-125m,4,8,0.6845,0.8257361650466919
opt-125m,4,9,0.6644,0.8241060972213745
opt-125m,4,10,0.6948,0.822675347328186
opt-125m,4,11,0.6648,0.821300208568573
opt-125m,4,12,0.6516,0.8199481964111328
opt-125m,4,13,0.6752,0.8188410997390747
opt-125m,4,14,0.647,0.8177505731582642
opt-125m,4,15,0.5813,0.8168737292289734
opt-125m,4,16,0.6197,0.8160001635551453
opt-125m,4,17,0.6054,0.8150016665458679
opt-125m,4,18,0.6909,0.8140323758125305
opt-125m,4,19,0.6596,0.813127338886261
opt-125m,4,20,0.5834,0.8121532201766968
opt-125m,4,21,0.7253,0.811125636100769
opt-125m,4,22,0.5436,0.8101979494094849
opt-125m,4,23,0.6264,0.8093819618225098
opt-125m,4,24,0.5639,0.8085861206054688
opt-125m,4,25,0.6013,0.8078818321228027
opt-125m,4,26,0.5625,0.8072522878646851
opt-125m,4,27,0.6464,0.8066000938415527
opt-125m,4,28,0.5614,0.805994987487793
opt-125m,4,29,0.661,0.8054854273796082
opt-125m,4,30,0.5694,0.8050006031990051
opt-125m,4,31,0.649,0.8046002388000488
opt-125m,4,32,0.6638,0.8042498826980591
opt-125m,4,33,0.6707,0.8039146661758423
opt-125m,4,34,0.5545,0.8036262392997742
opt-125m,4,35,0.5521,0.8033967018127441
opt-125m,4,36,0.6438,0.8031989336013794
opt-125m,4,37,0.6245,0.8030552864074707
opt-125m,4,38,0.5746,0.8029578328132629
opt-125m,4,39,0.6043,0.8028866052627563
opt-125m,4,40,0.5363,0.8028535842895508
opt-125m,4,1,0.4909,0.8382819294929504
opt-125m,4,2,0.4628,0.839296817779541
opt-125m,4,3,0.4642,0.8416329622268677
opt-125m,4,4,0.4932,0.8452697992324829
opt-125m,4,5,0.4718,0.8501421213150024
opt-125m,4,6,0.4891,0.8547970056533813
opt-125m,4,7,0.435,0.859131932258606
opt-125m,4,8,0.4586,0.8632022738456726
opt-125m,4,9,0.4002,0.8669235110282898
opt-125m,4,10,0.4293,0.8706215620040894
opt-125m,4,11,0.4449,0.8742960095405579
opt-125m,4,12,0.4538,0.8778302073478699
opt-125m,4,13,0.3825,0.8809340596199036
opt-125m,4,14,0.3796,0.8840646743774414
opt-125m,4,15,0.4194,0.8870447874069214
opt-125m,4,16,0.3881,0.8898614645004272
opt-125m,4,17,0.4477,0.8926698565483093
opt-125m,4,18,0.5098,0.8953388929367065
opt-125m,4,19,0.4551,0.8978397250175476
opt-125m,4,20,0.4486,0.9001437425613403
opt-125m,4,21,0.3919,0.9023644328117371
opt-125m,4,22,0.3918,0.9045090675354004
opt-125m,4,23,0.424,0.9066510200500488
opt-125m,4,24,0.3837,0.9085897207260132
opt-125m,4,25,0.3752,0.9104428291320801
opt-125m,4,26,0.3725,0.9121297597885132
opt-125m,4,27,0.387,0.9136093854904175
opt-125m,4,28,0.4286,0.9149556159973145
opt-125m,4,29,0.4676,0.9162298440933228
opt-125m,4,30,0.4234,0.9173702001571655
opt-125m,4,31,0.4662,0.9183799624443054
opt-125m,4,32,0.3998,0.9192696809768677
opt-125m,4,33,0.3668,0.9200539588928223
opt-125m,4,34,0.4185,0.9207357168197632
opt-125m,4,35,0.3517,0.9212683439254761
opt-125m,4,36,0.4197,0.9216974973678589
opt-125m,4,37,0.4056,0.9220229387283325
opt-125m,4,38,0.3917,0.9222935438156128
opt-125m,4,39,0.3809,0.9224767684936523
opt-125m,4,40,0.4466,0.922563374042511
opt-125m,4,1,0.7366,0.8382819294929504
opt-125m,4,2,0.7141,0.8388895988464355
opt-125m,4,3,0.6582,0.8400810360908508
opt-125m,4,4,0.7064,0.8420160412788391
opt-125m,4,5,0.7445,0.8447100520133972
opt-125m,4,6,0.7519,0.8474580645561218
opt-125m,4,7,0.6739,0.8504306077957153
opt-125m,4,8,0.6441,0.8532744646072388
opt-125m,4,9,0.6038,0.856092095375061
opt-125m,4,10,0.7555,0.8587623834609985
opt-125m,4,11,0.6809,0.8612181544303894
opt-125m,4,12,0.7041,0.8633328676223755
opt-125m,4,13,0.5969,0.8653209805488586
opt-125m,4,14,0.6428,0.8671654462814331
opt-125m,4,15,0.6332,0.8691180944442749
opt-125m,4,16,0.6405,0.8708910942077637
opt-125m,4,17,0.6688,0.8725569844245911
opt-125m,4,18,0.6817,0.8741118311882019
opt-125m,4,19,0.6799,0.8755477070808411
opt-125m,4,20,0.6994,0.8769108057022095
opt-125m,4,21,0.6015,0.878197193145752
opt-125m,4,22,0.6669,0.8794838190078735
opt-125m,4,23,0.5451,0.8806155920028687
opt-125m,4,24,0.6965,0.8816746473312378
opt-125m,4,25,0.6321,0.8827330470085144
opt-125m,4,26,0.5905,0.8837445974349976
opt-125m,4,27,0.6115,0.884589672088623
opt-125m,4,28,0.7085,0.8854085803031921
opt-125m,4,29,0.6586,0.8861002922058105
opt-125m,4,30,0.5817,0.8867451548576355
opt-125m,4,31,0.5605,0.8873456716537476
opt-125m,4,32,0.6462,0.8878622055053711
opt-125m,4,33,0.5838,0.8883363008499146
opt-125m,4,34,0.5671,0.8887201547622681
opt-125m,4,35,0.587,0.8890591859817505
opt-125m,4,36,0.5291,0.8893564939498901
opt-125m,4,37,0.6411,0.8895791172981262
opt-125m,4,38,0.6414,0.8897354006767273
opt-125m,4,39,0.675,0.8898326754570007
opt-125m,4,40,0.6156,0.8898881673812866
opt-125m,8,1,0.7503,0.8382819294929504
opt-125m,8,2,0.7235,0.8377082943916321
opt-125m,8,3,0.7909,0.836483359336853
opt-125m,8,4,0.8082,0.8345521688461304
opt-125m,8,5,0.7885,0.8318138122558594
opt-125m,8,6,0.7837,0.8291277885437012
opt-125m,8,7,0.7598,0.8267423510551453
opt-125m,8,8,0.6582,0.8244526982307434
opt-125m,8,9,0.8337,0.8224269151687622
opt-125m,8,10,0.8291,0.8204337954521179
opt-125m,8,11,0.7,0.8186072111129761
opt-125m,8,12,0.7424,0.8168544769287109
opt-125m,8,13,0.869,0.8152721524238586
opt-125m,8,14,0.7219,0.813711941242218
opt-125m,8,15,0.7176,0.8121530413627625
opt-125m,8,16,0.7325,0.8106857538223267
opt-125m,8,17,0.7313,0.809227466583252
opt-125m,8,18,0.7128,0.8077586889266968
opt-125m,8,19,0.6908,0.8064359426498413
opt-125m,8,20,0.773,0.8052646517753601
opt-125m,8,21,0.7472,0.8041858673095703
opt-125m,8,22,0.7301,0.8031805157661438
opt-125m,8,23,0.7141,0.8021830320358276
opt-125m,8,24,0.6996,0.8012798428535461
opt-125m,8,25,0.7596,0.8004664182662964
opt-125m,8,26,0.7119,0.7996892929077148
opt-125m,8,27,0.7217,0.7989139556884766
opt-125m,8,28,0.719,0.7981963157653809
opt-125m,8,29,0.7131,0.7975529432296753
opt-125m,8,30,0.6504,0.7969744801521301
opt-125m,8,31,0.6725,0.7965294718742371
opt-125m,8,32,0.7385,0.7960912585258484
opt-125m,8,33,0.7646,0.7957374453544617
opt-125m,8,34,0.6299,0.7954185605049133
opt-125m,8,35,0.7358,0.7951720952987671
opt-125m,8,36,0.6816,0.7949720621109009
opt-125m,8,37,0.6921,0.794833779335022
opt-125m,8,38,0.7023,0.7947267889976501
opt-125m,8,39,0.8075,0.7946500778198242
opt-125m,8,40,0.7539,0.7946124076843262
opt-125m,8,1,0.6989,0.8382819294929504
opt-125m,8,2,0.7139,0.8383771777153015
opt-125m,8,3,0.7868,0.8383373022079468
opt-125m,8,4,0.7715,0.8382280468940735
opt-125m,8,5,0.8022,0.8382284045219421
opt-125m,8,6,0.7247,0.8380154371261597
opt-125m,8,7,0.6289,0.8374838829040527
opt-125m,8,8,0.7153,0.8369379043579102
opt-125m,8,9,0.7147,0.8362904787063599
opt-125m,8,10,0.7105,0.8357852101325989
opt-125m,8,11,0.6532,0.8353085517883301
opt-125m,8,12,0.7037,0.8347444534301758
opt-125m,8,13,0.7083,0.8343059420585632
opt-125m,8,14,0.6741,0.8339168429374695
opt-125m,8,15,0.6828,0.8335250616073608
opt-125m,8,16,0.7322,0.8331260681152344
opt-125m,8,17,0.7,0.8326698541641235
opt-125m,8,18,0.7528,0.8323119878768921
opt-125m,8,19,0.7901,0.8319661021232605
opt-125m,8,20,0.7384,0.8316017389297485
opt-125m,8,21,0.7521,0.8312745094299316
opt-125m,8,22,0.648,0.8309998512268066
opt-125m,8,23,0.6778,0.8307681083679199
opt-125m,8,24,0.6707,0.8304935693740845
opt-125m,8,25,0.716,0.8303030133247375
opt-125m,8,26,0.6888,0.8300786018371582
opt-125m,8,27,0.6539,0.8298488855361938
opt-125m,8,28,0.6284,0.8295852541923523
opt-125m,8,29,0.7015,0.8293402791023254
opt-125m,8,30,0.6962,0.8291994333267212
opt-125m,8,31,0.6457,0.8291170001029968
opt-125m,8,32,0.6513,0.8290414810180664
opt-125m,8,33,0.6435,0.828963577747345
opt-125m,8,34,0.6806,0.8288894891738892
opt-125m,8,35,0.6465,0.8288592100143433
opt-125m,8,36,0.6906,0.8288623690605164
opt-125m,8,37,0.704,0.8288472294807434
opt-125m,8,38,0.702,0.8288336992263794
opt-125m,8,39,0.6533,0.8288056254386902
opt-125m,8,40,0.679,0.8287936449050903
opt-125m,8,1,0.9559,0.8382819294929504
opt-125m,8,2,1.0126,0.8369391560554504
opt-125m,8,3,1.0031,0.8341901898384094
opt-125m,8,4,0.9995,0.8300803899765015
opt-125m,8,5,0.9941,0.8245345950126648
opt-125m,8,6,0.9641,0.8191636800765991
opt-125m,8,7,0.9975,0.8140174746513367
opt-125m,8,8,0.9145,0.8091474771499634
opt-125m,8,9,0.9751,0.8044654130935669
opt-125m,8,10,0.9325,0.8001815676689148
opt-125m,8,11,0.9131,0.7961193919181824
opt-125m,8,12,0.964,0.7922932505607605
opt-125m,8,13,0.9167,0.7886159420013428
opt-125m,8,14,0.945,0.7850790619850159
opt-125m,8,15,0.9163,0.7816788554191589
opt-125m,8,16,0.917,0.778476357460022
opt-125m,8,17,0.8506,0.7753719687461853
opt-125m,8,18,0.92,0.7723922729492188
opt-125m,8,19,1.027,0.7695649862289429
opt-125m,8,20,0.9447,0.7668948769569397
opt-125m,8,21,0.9521,0.764371395111084
opt-125m,8,22,0.9383,0.7619950175285339
opt-125m,8,23,0.9587,0.7597750425338745
opt-125m,8,24,0.9012,0.7576698660850525
opt-125m,8,25,0.9212,0.7557429075241089
opt-125m,8,26,0.9289,0.7539671659469604
opt-125m,8,27,0.874,0.7523359656333923
opt-125m,8,28,0.8857,0.7508127093315125
opt-125m,8,29,0.8969,0.7493983507156372
opt-125m,8,30,0.9536,0.7481277585029602
opt-125m,8,31,0.909,0.7469890713691711
opt-125m,8,32,0.8558,0.745984673500061
opt-125m,8,33,0.9531,0.7450860142707825
opt-125m,8,34,0.8373,0.7443073391914368
opt-125m,8,35,0.9228,0.7436548471450806
opt-125m,8,36,0.8922,0.7431114315986633
opt-125m,8,37,0.888,0.7426751852035522
opt-125m,8,38,0.782,0.7423516511917114
opt-125m,8,39,0.8903,0.7421354055404663
opt-125m,8,40,0.9093,0.7420274019241333
opt-125m,8,1,0.7112,0.8382819294929504
opt-125m,8,2,0.7358,0.8398874402046204
opt-125m,8,3,0.6886,0.8431111574172974
opt-125m,8,4,0.7464,0.8479722738265991
opt-125m,8,5,0.6895,0.8546045422554016
opt-125m,8,6,0.6535,0.8611181378364563
opt-125m,8,7,0.7502,0.8675225973129272
opt-125m,8,8,0.7252,0.8738148808479309
opt-125m,8,9,0.7036,0.879830002784729
opt-125m,8,10,0.6874,0.8855500221252441
opt-125m,8,11,0.7061,0.8910977244377136
opt-125m,8,12,0.6778,0.896477222442627
opt-125m,8,13,0.6579,0.9016776084899902
opt-125m,8,14,0.7003,0.9067466855049133
opt-125m,8,15,0.6909,0.9116471409797668
opt-125m,8,16,0.6733,0.9163850545883179
opt-125m,8,17,0.6811,0.9209205508232117
opt-125m,8,18,0.6537,0.9252691268920898
opt-125m,8,19,0.6345,0.9294598698616028
opt-125m,8,20,0.6206,0.9334667325019836
opt-125m,8,21,0.6923,0.9372779726982117
opt-125m,8,22,0.5879,0.9409516453742981
opt-125m,8,23,0.6517,0.9444077610969543
opt-125m,8,24,0.6861,0.9476491808891296
opt-125m,8,25,0.5668,0.9507158398628235
opt-125m,8,26,0.6599,0.9535786509513855
opt-125m,8,27,0.6296,0.9562360048294067
opt-125m,8,28,0.66,0.9586957097053528
opt-125m,8,29,0.6326,0.9609380960464478
opt-125m,8,30,0.5891,0.9629901051521301
opt-125m,8,31,0.6303,0.964877724647522
opt-125m,8,32,0.6918,0.9665805697441101
opt-125m,8,33,0.5801,0.9681010246276855
opt-125m,8,34,0.6309,0.9694204330444336
opt-125m,8,35,0.5697,0.970548152923584
opt-125m,8,36,0.6732,0.9714788198471069
opt-125m,8,37,0.6218,0.9722288250923157
opt-125m,8,38,0.6193,0.972794234752655
opt-125m,8,39,0.6434,0.9731711149215698
opt-125m,8,40,0.6058,0.973361611366272
opt-125m,8,1,0.8225,0.8382819294929504
opt-125m,8,2,0.7892,0.8370851278305054
opt-125m,8,3,0.8692,0.8347137570381165
opt-125m,8,4,0.8185,0.831150233745575
opt-125m,8,5,0.8968,0.8264414072036743
opt-125m,8,6,0.7903,0.8219760060310364
opt-125m,8,7,0.7766,0.8176784515380859
opt-125m,8,8,0.7828,0.8137346506118774
opt-125m,8,9,0.8217,0.8101509213447571
opt-125m,8,10,0.8335,0.8067153096199036
opt-125m,8,11,0.8948,0.8034513592720032
opt-125m,8,12,0.817,0.8003736734390259
opt-125m,8,13,0.7965,0.7974953651428223
opt-125m,8,14,0.8041,0.7947297096252441
opt-125m,8,15,0.8107,0.7920457124710083
opt-125m,8,16,0.8283,0.7896272540092468
opt-125m,8,17,0.7332,0.787405788898468
opt-125m,8,18,0.853,0.7853193283081055
opt-125m,8,19,0.8237,0.7833375930786133
opt-125m,8,20,0.7858,0.7815716862678528
opt-125m,8,21,0.7719,0.7799032926559448
opt-125m,8,22,0.7656,0.7783514857292175
opt-125m,8,23,0.7475,0.7768357992172241
opt-125m,8,24,0.7596,0.7754457592964172
opt-125m,8,25,0.7325,0.7741662859916687
opt-125m,8,26,0.8194,0.7729607820510864
opt-125m,8,27,0.7392,0.7718361020088196
opt-125m,8,28,0.7614,0.7708511352539062
opt-125m,8,29,0.7825,0.7699285745620728
opt-125m,8,30,0.7822,0.7690647840499878
opt-125m,8,31,0.7515,0.7682877779006958
opt-125m,8,32,0.7455,0.767554759979248
opt-125m,8,33,0.7639,0.7669097781181335
opt-125m,8,34,0.7643,0.7663798332214355
opt-125m,8,35,0.7564,0.7659268379211426
opt-125m,8,36,0.7934,0.7655657529830933
opt-125m,8,37,0.7799,0.7652899026870728
opt-125m,8,38,0.7686,0.7650790214538574
opt-125m,8,39,0.6852,0.7649425864219666
opt-125m,8,40,0.7548,0.7648736238479614
opt-125m,8,1,0.6319,0.8382819294929504
opt-125m,8,2,0.675,0.8372281789779663
opt-125m,8,3,0.6721,0.8349199295043945
opt-125m,8,4,0.6816,0.8314167261123657
opt-125m,8,5,0.7457,0.8273465037345886
opt-125m,8,6,0.7246,0.8235068321228027
opt-125m,8,7,0.7087,0.8198496103286743
opt-125m,8,8,0.7185,0.8166362047195435
opt-125m,8,9,0.6985,0.8134740591049194
opt-125m,8,10,0.6544,0.810456395149231
opt-125m,8,11,0.6741,0.8076461553573608
opt-125m,8,12,0.6743,0.804943859577179
opt-125m,8,13,0.701,0.8022992014884949
opt-125m,8,14,0.6855,0.8000375032424927
opt-125m,8,15,0.6501,0.7978681325912476
opt-125m,8,16,0.6309,0.7958003878593445
opt-125m,8,17,0.6739,0.7937971353530884
opt-125m,8,18,0.6604,0.7919119000434875
opt-125m,8,19,0.6543,0.7902144193649292
opt-125m,8,20,0.6558,0.7886244058609009
opt-125m,8,21,0.6113,0.7871212959289551
opt-125m,8,22,0.6453,0.7857065200805664
opt-125m,8,23,0.6598,0.784278929233551
opt-125m,8,24,0.598,0.7829343676567078
opt-125m,8,25,0.6069,0.7816795706748962
opt-125m,8,26,0.6581,0.7805315256118774
opt-125m,8,27,0.5873,0.7794320583343506
opt-125m,8,28,0.6312,0.7785285711288452
opt-125m,8,29,0.6408,0.7776960134506226
opt-125m,8,30,0.6779,0.7769333720207214
opt-125m,8,31,0.6146,0.7762210965156555
opt-125m,8,32,0.6915,0.7756473422050476
opt-125m,8,33,0.6826,0.7751973271369934
opt-125m,8,34,0.6228,0.7748411297798157
opt-125m,8,35,0.6222,0.774540901184082
opt-125m,8,36,0.6533,0.7742902040481567
opt-125m,8,37,0.657,0.7740920186042786
opt-125m,8,38,0.6362,0.7739547491073608
opt-125m,8,39,0.6282,0.773862361907959
opt-125m,8,40,0.6293,0.7738133668899536
opt-125m,8,1,0.5198,0.8382819294929504
opt-125m,8,2,0.5569,0.8373832702636719
opt-125m,8,3,0.612,0.8354666829109192
opt-125m,8,4,0.6233,0.8327585458755493
opt-125m,8,5,0.6144,0.8289623260498047
opt-125m,8,6,0.5414,0.825290322303772
opt-125m,8,7,0.5343,0.8219884037971497
opt-125m,8,8,0.5295,0.8186616897583008
opt-125m,8,9,0.5061,0.815590500831604
opt-125m,8,10,0.5358,0.8125460743904114
opt-125m,8,11,0.5881,0.809735894203186
opt-125m,8,12,0.5769,0.8069168329238892
opt-125m,8,13,0.5264,0.8043631315231323
opt-125m,8,14,0.5413,0.8018642663955688
opt-125m,8,15,0.5322,0.7995551228523254
opt-125m,8,16,0.5402,0.7975634336471558
opt-125m,8,17,0.5242,0.7957627177238464
opt-125m,8,18,0.5364,0.7941047549247742
opt-125m,8,19,0.5381,0.7926182150840759
opt-125m,8,20,0.516,0.7912168502807617
opt-125m,8,21,0.5069,0.7898961901664734
opt-125m,8,22,0.5025,0.7886637449264526
opt-125m,8,23,0.4506,0.7875695824623108
opt-125m,8,24,0.5058,0.786571204662323
opt-125m,8,25,0.535,0.7856787443161011
opt-125m,8,26,0.4864,0.7847690582275391
opt-125m,8,27,0.5574,0.7839486002922058
opt-125m,8,28,0.4616,0.7831633687019348
opt-125m,8,29,0.5013,0.7824803590774536
opt-125m,8,30,0.5136,0.7818154096603394
opt-125m,8,31,0.5009,0.7811353206634521
opt-125m,8,32,0.5176,0.7805516123771667
opt-125m,8,33,0.5099,0.7800289392471313
opt-125m,8,34,0.5369,0.7795632481575012
opt-125m,8,35,0.5345,0.779172956943512
opt-125m,8,36,0.4991,0.7788480520248413
opt-125m,8,37,0.496,0.7786095142364502
opt-125m,8,38,0.4856,0.7784308195114136
opt-125m,8,39,0.5446,0.7783175706863403
opt-125m,8,40,0.4622,0.7782630324363708
opt-125m,8,1,0.9851,0.8382819294929504
opt-125m,8,2,0.9364,0.836652398109436
opt-125m,8,3,0.8831,0.833500862121582
opt-125m,8,4,1.0521,0.8288909792900085
opt-125m,8,5,0.9693,0.8227999806404114
opt-125m,8,6,1.0275,0.8170811533927917
opt-125m,8,7,0.9661,0.8115680813789368
opt-125m,8,8,0.9479,0.8061776161193848
opt-125m,8,9,0.9395,0.8011524081230164
opt-125m,8,10,0.9245,0.7963608503341675
opt-125m,8,11,0.9419,0.7917741537094116
opt-125m,8,12,0.8926,0.7873996496200562
opt-125m,8,13,0.8957,0.7833014726638794
opt-125m,8,14,0.9159,0.7794485688209534
opt-125m,8,15,0.8453,0.7758331298828125
opt-125m,8,16,0.9559,0.7723732590675354
opt-125m,8,17,0.9232,0.769090473651886
opt-125m,8,18,0.9342,0.7659065127372742
opt-125m,8,19,0.8966,0.7628833055496216
opt-125m,8,20,0.9411,0.7600498199462891
opt-125m,8,21,0.8293,0.7573498487472534
opt-125m,8,22,0.854,0.7548254132270813
opt-125m,8,23,0.8587,0.7524294853210449
opt-125m,8,24,0.9045,0.7502044439315796
opt-125m,8,25,0.8797,0.7481304407119751
opt-125m,8,26,0.8612,0.746198296546936
opt-125m,8,27,0.8869,0.7444025278091431
opt-125m,8,28,0.8527,0.7427505850791931
opt-125m,8,29,0.8184,0.7412313222885132
opt-125m,8,30,0.95,0.7398348450660706
opt-125m,8,31,0.856,0.7385837435722351
opt-125m,8,32,0.8703,0.7374641299247742
opt-125m,8,33,0.9146,0.736476719379425
opt-125m,8,34,0.823,0.73562091588974
opt-125m,8,35,0.8114,0.734898030757904
opt-125m,8,36,0.8371,0.7342947721481323
opt-125m,8,37,0.8072,0.7338137030601501
opt-125m,8,38,0.8408,0.7334579229354858
opt-125m,8,39,0.819,0.7332242131233215
opt-125m,8,40,0.828,0.7331058979034424
opt-125m,8,1,0.7641,0.8382819294929504
opt-125m,8,2,0.745,0.8377828598022461
opt-125m,8,3,0.7225,0.8366157412528992
opt-125m,8,4,0.764,0.8349214792251587
opt-125m,8,5,0.6896,0.8329312205314636
opt-125m,8,6,0.781,0.8310596346855164
opt-125m,8,7,0.7413,0.8294044733047485
opt-125m,8,8,0.7012,0.8281370997428894
opt-125m,8,9,0.7202,0.8269907832145691
opt-125m,8,10,0.6982,0.8256151080131531
opt-125m,8,11,0.75,0.8240810632705688
opt-125m,8,12,0.7705,0.8224776983261108
opt-125m,8,13,0.6951,0.8209554553031921
opt-125m,8,14,0.7509,0.8193296194076538
opt-125m,8,15,0.777,0.817879319190979
opt-125m,8,16,0.7074,0.8166483044624329
opt-125m,8,17,0.7363,0.8154220581054688
opt-125m,8,18,0.6864,0.814247727394104
opt-125m,8,19,0.7325,0.8131623268127441
opt-125m,8,20,0.6758,0.812166690826416
opt-125m,8,21,0.7167,0.8112516403198242
opt-125m,8,22,0.7062,0.8104971647262573
opt-125m,8,23,0.7891,0.8098092079162598
opt-125m,8,24,0.6009,0.809177041053772
opt-125m,8,25,0.7575,0.8086091876029968
opt-125m,8,26,0.7133,0.8080245852470398
opt-125m,8,27,0.7345,0.807442307472229
opt-125m,8,28,0.7062,0.8068841695785522
opt-125m,8,29,0.6705,0.8063551783561707
opt-125m,8,30,0.7391,0.8059210777282715
opt-125m,8,31,0.697,0.8055672645568848
opt-125m,8,32,0.7254,0.8052988052368164
opt-125m,8,33,0.6631,0.8051498532295227
opt-125m,8,34,0.6259,0.8050047159194946
opt-125m,8,35,0.6848,0.8048876523971558
opt-125m,8,36,0.6686,0.8048027157783508
opt-125m,8,37,0.7735,0.8047300577163696
opt-125m,8,38,0.672,0.8046597242355347
opt-125m,8,39,0.7166,0.8046095967292786
opt-125m,8,40,0.66,0.804580807685852
opt-125m,8,1,1.0114,0.8382819294929504
opt-125m,8,2,1.0383,0.8371206521987915
opt-125m,8,3,1.0361,0.8348246812820435
opt-125m,8,4,0.9705,0.8313820958137512
opt-125m,8,5,0.9128,0.8266996145248413
opt-125m,8,6,1.0151,0.8221149444580078
opt-125m,8,7,0.9607,0.8176776766777039
opt-125m,8,8,0.9818,0.8133689761161804
opt-125m,8,9,1.0031,0.809225857257843
opt-125m,8,10,0.9723,0.8053183555603027
opt-125m,8,11,0.9001,0.8016331791877747
